Season,Date,Team,Opponent,Is_Home,Game_Number_Team,Game_Number_Opp,Team_ORtg_avg,Team_DRtg_avg,Team_NetRtg_avg,Team_Pace_avg,Team_WinPct_avg,Team_eFG%_avg,Team_TOV%_avg,Team_ORB%_avg,Team_FT/FGA_avg,Team_TS%_avg,Team_TRB%_avg,Team_AST%_avg,Team_STL%_avg,Team_BLK%_avg,Team_NetRtg_last5,Team_NetRtg_last10,Team_WinPct_last5,Team_WinPct_last10,Team_Points_For_avg,Team_Points_Against_avg,Team_Current_Win_Streak,Team_Current_Loss_Streak,Team_Home_WinPct,Team_Away_WinPct,Team_Days_Rest,Team_Is_BackToBack,Opp_ORtg_avg,Opp_DRtg_avg,Opp_NetRtg_avg,Opp_Pace_avg,Opp_WinPct_avg,Opp_eFG%_avg,Opp_TOV%_avg,Opp_ORB%_avg,Opp_FT/FGA_avg,Opp_TS%_avg,Opp_TRB%_avg,Opp_AST%_avg,Opp_STL%_avg,Opp_BLK%_avg,Opp_NetRtg_last5,Opp_NetRtg_last10,Opp_WinPct_last5,Opp_WinPct_last10,Opp_Points_For_avg,Opp_Points_Against_avg,Opp_Current_Win_Streak,Opp_Current_Loss_Streak,Opp_Home_WinPct,Opp_Away_WinPct,Opp_Days_Rest,Opp_Is_BackToBack,Team_Score,Opp_Score,Result,OT,NetRtg_Diff,ORtg_Diff,DRtg_Diff,WinPct_Diff,NetRtg_Diff_last5,WinPct_Diff_last5,NetRtg_Diff_last10,WinPct_Diff_last10,eFG%_Diff,TOV%_Diff,ORB%_Diff,FT/FGA_Diff,Pace_Diff,Rest_Advantage,Win_Streak_Diff
2017-18,2018-01-22,DAL,WAS,1,47,47,107.24,109.33,-2.09,95.39,0.33,0.52,11.79,16.63,0.18,0.56,46.99,58.88,7.08,6.92,0.38,0.3,0.4,0.4,102.63,104.76,0,3,0.38,,2,0,109.37,107.53,1.84,97.37,0.57,0.52,12.86,22.64,0.21,0.56,49.8,58.32,7.96,8.17,-2.14,0.34,0.6,0.6,107.22,105.41,1,0,,0.5,3,0,98,75,1,0,-3.93,-2.13,1.8,-0.24,2.52,-0.2,-0.04,-0.2,0.0,-1.07,-6.01,-0.03,-1.98,-1,-1
2017-18,2018-01-22,DEN,POR,1,47,47,109.11,108.66,0.44,96.47,0.5,0.52,14.07,26.74,0.19,0.56,52.56,59.03,8.08,8.23,-6.8,-3.45,0.4,0.4,106.0,105.65,0,2,0.73,,3,0,107.63,106.49,1.14,96.38,0.54,0.51,13.13,22.91,0.19,0.55,51.25,48.45,7.07,8.74,1.66,1.65,0.6,0.6,104.2,103.07,3,0,,0.52,2,0,104,101,1,0,-0.7,1.48,2.17,-0.04,-8.46,-0.2,-5.1,-0.2,0.01,0.94,3.83,0.0,0.09,1,-3
2017-18,2018-01-22,HOU,MIA,1,45,47,115.16,107.35,7.82,99.05,0.73,0.55,13.29,22.7,0.24,0.59,51.99,56.89,9.05,8.21,8.52,5.65,0.8,0.7,114.7,106.89,2,0,0.74,,2,0,106.4,107.09,-0.69,94.8,0.59,0.53,14.07,19.72,0.18,0.56,49.97,58.23,7.4,9.28,2.14,3.26,0.6,0.8,101.17,101.87,1,0,,0.6,2,0,99,90,1,0,8.51,8.76,0.26,0.14,6.38,0.2,2.39,-0.1,0.02,-0.78,2.98,0.06,4.25,0,1
2017-18,2018-01-22,LAC,MIN,1,46,49,109.61,109.16,0.46,98.01,0.51,0.53,13.63,23.17,0.23,0.56,49.51,54.82,8.09,8.78,6.2,3.44,0.8,0.7,107.62,107.07,0,1,0.61,,2,0,113.26,109.48,3.79,95.31,0.62,0.52,11.72,24.99,0.23,0.57,50.34,55.84,9.31,7.78,1.8,6.5,0.6,0.6,108.56,105.08,1,0,,0.48,2,0,118,126,0,0,-3.33,-3.65,-0.32,-0.11,4.4,0.2,-3.06,0.1,0.01,1.91,-1.82,0.0,2.7,0,-1
2017-18,2018-01-22,MEM,PHI,1,46,43,106.06,108.95,-2.9,93.58,0.36,0.5,13.46,21.34,0.22,0.55,48.84,57.65,7.87,9.9,3.18,1.39,0.6,0.5,99.53,102.09,0,1,0.46,,2,0,106.73,105.5,1.23,100.65,0.52,0.52,15.8,25.31,0.21,0.56,52.85,64.4,8.39,8.62,13.16,9.32,0.8,0.8,108.33,107.17,3,0,,0.52,2,0,105,101,1,0,-4.13,-0.67,3.45,-0.16,-9.98,-0.2,-7.93,-0.3,-0.02,-2.34,-3.97,0.01,-7.07,0,-3
2017-18,2018-01-22,MIL,PHX,1,46,47,109.0,110.54,-1.54,95.6,0.51,0.53,12.96,19.11,0.23,0.57,48.07,57.24,8.79,9.33,-10.58,-5.04,0.2,0.4,104.69,106.11,0,2,0.61,,2,0,105.63,112.27,-6.64,99.76,0.37,0.5,13.79,23.83,0.23,0.54,49.68,54.82,6.66,7.57,-5.34,-6.35,0.4,0.4,105.46,112.17,1,0,,0.41,3,0,109,105,1,0,5.1,3.37,-1.73,0.14,-5.24,-0.2,1.31,0.0,0.03,-0.83,-4.72,0.0,-4.16,-1,-1
2017-18,2018-01-23,BKN,OKC,0,48,47,105.41,108.3,-2.89,99.61,0.38,0.51,13.97,21.84,0.21,0.54,49.88,59.13,6.2,6.41,-3.66,-4.96,0.4,0.4,105.66,108.6,2,0,,0.36,2,0,109.22,105.15,4.07,95.59,0.57,0.51,12.97,27.85,0.18,0.54,52.32,53.46,9.77,9.91,9.72,6.7,0.8,0.6,105.28,101.3,4,0,0.7,,3,0,108,109,0,0,-6.96,-3.81,3.15,-0.19,-13.38,-0.4,-11.66,-0.2,0.0,1.0,-6.01,0.03,4.02,-1,-2
2017-18,2018-01-23,BOS,LAL,0,48,47,106.78,102.07,4.71,95.7,0.72,0.52,13.24,20.74,0.19,0.55,50.13,58.0,7.85,8.28,-1.62,2.95,0.4,0.7,102.55,98.04,0,3,,0.76,2,0,104.05,107.41,-3.36,100.86,0.37,0.51,14.2,23.43,0.18,0.54,50.36,58.09,8.33,8.22,1.36,-0.2,0.6,0.6,106.59,109.93,2,0,0.44,,2,0,107,108,0,0,8.07,2.73,-5.34,0.35,-2.98,-0.2,3.15,0.1,0.01,-0.96,-2.69,0.01,-5.16,0,-2
2017-18,2018-01-23,CLE,SAS,0,46,49,112.45,112.0,0.45,97.47,0.6,0.54,13.18,20.0,0.22,0.58,48.58,59.17,7.46,6.78,-13.42,-9.25,0.2,0.3,109.71,109.49,0,1,,0.48,3,0,106.48,103.18,3.3,94.6,0.62,0.51,13.05,22.89,0.19,0.54,51.22,58.06,7.84,9.79,4.86,2.51,0.4,0.4,100.62,97.54,0,2,0.86,,2,0,102,114,0,0,-2.85,5.97,8.82,-0.02,-18.28,-0.2,-11.76,-0.1,0.03,0.13,-2.89,0.03,2.87,1,0
2017-18,2018-01-23,GSW,NYK,1,48,48,115.06,106.47,8.59,100.16,0.79,0.58,14.23,21.03,0.2,0.61,51.17,70.06,8.08,13.24,5.24,4.52,0.8,0.8,115.77,107.06,0,1,0.73,,3,0,107.99,109.11,-1.13,95.94,0.45,0.52,14.02,24.96,0.19,0.55,51.37,56.77,7.05,9.8,-3.06,-4.69,0.4,0.3,104.55,105.74,0,1,,0.26,2,0,123,112,1,0,9.72,7.07,-2.64,0.34,8.3,0.4,9.21,0.5,0.06,0.21,-3.93,0.01,4.22,1,0
2017-18,2018-01-23,ORL,SAC,1,47,47,105.82,111.12,-5.31,99.18,0.3,0.52,13.3,20.29,0.18,0.55,47.65,58.69,7.17,7.87,0.1,-4.68,0.4,0.2,105.2,110.39,1,0,0.4,,2,0,102.89,112.52,-9.63,95.0,0.28,0.5,13.57,21.71,0.15,0.53,48.05,54.71,8.74,8.0,-13.64,-10.74,0.0,0.1,97.87,106.96,0,8,,0.24,1,0,99,105,0,0,4.32,2.93,-1.4,0.02,13.74,0.4,6.06,0.1,0.02,-0.27,-1.42,0.03,4.18,1,1
2017-18,2018-01-24,ATL,TOR,1,47,46,106.53,110.42,-3.88,97.09,0.3,0.52,14.1,22.69,0.19,0.55,48.45,62.24,8.49,7.56,-0.32,-2.98,0.6,0.4,103.57,107.46,1,0,0.43,,2,0,113.03,105.63,7.4,98.01,0.69,0.53,12.31,23.03,0.21,0.57,50.66,55.3,8.44,9.74,-1.12,5.73,0.4,0.6,111.31,104.04,0,1,,0.56,4,0,93,108,0,0,-11.28,-6.5,4.79,-0.39,0.8,0.2,-8.71,-0.2,-0.01,1.79,-0.34,-0.02,-0.92,-2,1
2017-18,2018-01-24,BOS,LAC,0,49,47,106.82,102.23,4.59,95.76,0.71,0.52,13.18,20.64,0.19,0.55,50.03,57.88,7.75,8.26,-2.22,1.65,0.2,0.6,102.65,98.25,0,4,,0.73,1,0,109.74,109.47,0.28,98.1,0.5,0.53,13.67,23.14,0.23,0.57,49.43,55.06,8.0,8.62,3.48,1.83,0.6,0.6,107.85,107.48,0,2,0.58,,2,0,113,102,1,0,4.31,-2.92,-7.24,0.21,-5.7,-0.4,-0.18,0.0,-0.01,-0.49,-2.5,-0.04,-2.34,-1,0
2017-18,2018-01-24,CHA,NOP,1,46,47,106.87,106.95,-0.09,98.52,0.42,0.5,11.71,22.57,0.23,0.54,51.57,54.25,6.79,8.33,5.56,6.28,0.6,0.6,105.78,105.78,1,0,0.5,,2,0,110.41,110.1,0.31,99.26,0.54,0.55,14.12,20.14,0.21,0.58,49.54,63.35,7.47,8.67,3.34,1.38,0.8,0.7,111.22,110.91,2,0,,0.5,2,0,96,101,0,0,-0.4,-3.54,-3.15,-0.12,2.22,-0.2,4.9,-0.1,-0.05,-2.41,2.43,0.02,-0.74,0,-1
2017-18,2018-01-24,CHI,PHI,0,48,44,104.09,109.41,-5.32,98.03,0.38,0.51,12.75,19.24,0.16,0.54,49.38,61.33,7.15,6.56,3.12,-3.78,0.6,0.5,103.7,108.83,0,1,,0.29,2,0,106.84,105.74,1.1,100.42,0.51,0.52,15.95,25.73,0.21,0.56,53.01,64.43,8.24,8.6,4.48,8.15,0.6,0.7,108.16,107.12,0,1,0.52,,2,0,101,115,0,0,-6.42,-2.75,3.67,-0.13,-1.36,0.0,-11.93,-0.2,-0.01,-3.2,-6.49,-0.05,-2.39,0,0
2017-18,2018-01-24,DAL,HOU,1,48,46,107.23,108.74,-1.51,95.31,0.34,0.52,11.76,16.77,0.17,0.55,47.11,58.74,7.14,7.13,2.08,2.03,0.4,0.4,102.53,104.13,1,0,0.4,,2,0,114.97,107.12,7.86,98.91,0.73,0.55,13.3,22.63,0.24,0.59,51.89,56.86,9.09,8.16,8.72,6.11,0.8,0.7,114.36,106.51,3,0,,0.71,2,0,97,104,0,0,-9.37,-7.74,1.62,-0.39,-6.64,-0.4,-4.08,-0.3,-0.03,-1.54,-5.86,-0.07,-3.6,0,-2
2017-18,2018-01-24,DET,UTA,1,46,48,106.96,106.97,-0.01,95.6,0.49,0.51,12.72,22.41,0.17,0.54,49.58,57.36,8.14,6.58,-5.88,-3.69,0.0,0.2,102.29,102.16,0,5,0.62,,3,0,106.79,107.66,-0.87,95.08,0.4,0.52,13.62,20.06,0.2,0.56,48.81,56.06,9.6,8.74,-1.06,-3.35,0.4,0.3,101.6,102.53,0,1,,0.21,2,0,95,98,0,1,0.86,0.17,-0.69,0.09,-4.82,-0.4,-0.34,-0.1,-0.01,-0.9,2.35,-0.03,0.52,1,0
2017-18,2018-01-24,IND,PHX,1,48,48,109.73,108.8,0.93,96.34,0.53,0.53,12.37,21.79,0.17,0.56,49.61,53.61,8.08,7.9,4.38,4.9,0.6,0.6,106.19,105.3,1,0,0.58,,3,0,105.71,112.29,-6.59,99.69,0.36,0.5,13.92,23.9,0.23,0.54,49.72,55.34,6.78,7.49,-9.12,-7.89,0.2,0.3,105.45,112.11,0,1,,0.39,2,0,116,101,1,0,7.52,4.02,-3.49,0.17,13.5,0.4,12.79,0.3,0.03,-1.55,-2.11,-0.06,-3.35,1,1
2017-18,2018-01-24,MEM,SAS,1,47,50,106.27,109.01,-2.74,93.51,0.37,0.5,13.42,21.43,0.23,0.55,48.65,57.32,8.03,9.8,6.14,3.17,0.8,0.6,99.65,102.07,1,0,0.48,,2,0,106.72,103.23,3.49,94.63,0.63,0.51,12.96,22.98,0.19,0.54,51.25,57.88,7.91,9.75,0.54,4.38,0.4,0.5,100.9,97.63,1,0,,0.42,1,0,85,108,0,0,-6.23,-0.45,5.78,-0.26,5.6,0.4,-1.21,0.1,-0.01,0.46,-1.55,0.04,-1.12,1,0
2017-18,2018-01-24,MIN,POR,0,50,48,113.47,109.6,3.87,95.45,0.63,0.52,11.73,25.22,0.23,0.57,50.41,55.65,9.22,7.76,1.22,7.39,0.6,0.7,108.92,105.35,2,0,,0.5,2,0,107.6,106.55,1.05,96.35,0.53,0.51,13.09,22.93,0.19,0.55,51.16,48.54,7.16,8.79,2.24,3.07,0.6,0.6,104.13,103.09,0,1,0.57,,2,0,114,123,0,0,2.82,5.87,3.05,0.1,-1.02,0.0,4.32,0.1,0.01,-1.36,2.29,0.04,-0.9,0,2
2017-18,2018-01-25,DEN,NYK,1,48,49,109.11,108.61,0.5,96.44,0.51,0.52,14.05,26.81,0.19,0.55,52.57,59.21,8.07,8.34,-8.26,-5.42,0.4,0.4,105.96,105.55,1,0,0.74,,3,0,108.1,109.43,-1.34,96.0,0.44,0.52,14.01,24.76,0.19,0.56,51.38,56.95,6.99,9.6,-4.44,-3.98,0.4,0.3,104.71,106.1,0,2,,0.25,2,0,130,118,1,0,1.84,1.01,-0.82,0.07,-3.82,0.0,-1.44,0.1,0.0,0.04,2.05,0.0,0.44,1,1
2017-18,2018-01-25,GSW,MIN,1,49,51,115.26,106.61,8.65,100.13,0.79,0.58,14.18,20.77,0.2,0.61,51.12,70.42,8.04,13.06,4.34,5.35,0.8,0.8,115.92,107.17,1,0,0.74,,2,0,113.59,109.99,3.6,95.44,0.62,0.53,11.67,24.99,0.23,0.57,50.35,55.42,9.19,7.68,-4.24,7.22,0.4,0.7,109.02,105.7,0,1,,0.48,1,0,126,113,1,0,5.05,1.67,-3.38,0.17,8.58,0.4,-1.87,0.1,0.05,2.51,-4.22,-0.03,4.69,1,1
2017-18,2018-01-25,MIA,SAC,1,48,48,106.2,107.08,-0.88,94.76,0.57,0.53,14.14,19.79,0.17,0.56,50.03,57.97,7.4,9.27,-3.56,1.54,0.4,0.7,100.94,101.81,0,1,0.57,,3,0,103.08,112.36,-9.29,94.98,0.3,0.5,13.56,21.83,0.15,0.53,48.14,54.73,8.76,8.28,-8.22,-7.95,0.2,0.2,98.02,106.79,1,0,,0.27,2,0,88,89,0,0,8.41,3.12,-5.28,0.27,4.66,0.2,9.49,0.5,0.03,0.58,-2.04,0.02,-0.22,1,-1
2017-18,2018-01-25,OKC,WAS,1,48,48,109.37,105.36,4.0,95.56,0.57,0.51,12.77,27.9,0.18,0.54,52.32,52.96,9.72,9.91,13.26,7.13,1.0,0.7,105.36,101.45,5,0,0.71,,2,0,108.78,107.52,1.26,97.25,0.55,0.52,12.82,22.76,0.21,0.56,49.76,58.31,7.95,8.18,-8.4,-2.57,0.4,0.5,106.53,105.26,0,1,,0.48,3,0,121,112,1,0,2.74,0.59,-2.16,0.02,21.66,0.6,9.7,0.2,-0.01,-0.05,5.14,-0.03,-1.69,-1,5
2017-18,2018-01-26,ATL,CHA,0,48,47,106.19,110.3,-4.11,97.22,0.3,0.51,14.11,22.7,0.19,0.55,48.43,62.01,8.47,7.76,-2.22,-4.32,0.6,0.4,103.34,107.47,0,1,,0.17,2,0,106.62,106.81,-0.19,98.57,0.41,0.5,11.72,22.57,0.23,0.54,51.62,54.04,6.75,8.37,6.66,6.6,0.6,0.6,105.57,105.67,0,1,0.48,,2,0,110,121,0,0,-3.92,-0.43,3.49,-0.11,-8.88,0.0,-10.92,-0.2,0.01,2.39,0.13,-0.04,-1.35,0,0
2017-18,2018-01-26,BKN,MIL,0,49,47,105.61,108.46,-2.85,99.49,0.38,0.51,13.96,21.78,0.21,0.55,49.83,59.42,6.09,6.43,-2.78,-5.18,0.4,0.3,105.71,108.6,0,1,,0.35,3,0,109.09,110.51,-1.42,95.62,0.52,0.53,13.05,19.22,0.23,0.57,48.08,57.13,8.92,9.33,-6.62,-6.82,0.4,0.4,104.78,106.09,1,0,0.62,,4,0,91,116,0,0,-1.43,-3.48,-2.05,-0.14,3.84,0.0,1.64,-0.1,-0.02,0.91,2.56,-0.02,3.87,-1,-1
2017-18,2018-01-26,CHI,LAL,1,49,48,104.03,109.54,-5.5,98.06,0.38,0.5,12.69,19.24,0.16,0.54,49.33,61.21,7.16,6.51,-0.08,-4.31,0.4,0.5,103.65,108.96,0,2,0.48,,2,0,104.17,107.44,-3.26,100.81,0.38,0.51,14.08,23.54,0.18,0.54,50.46,57.81,8.28,8.13,0.4,3.69,0.6,0.7,106.62,109.87,3,0,,0.29,3,0,103,108,0,0,-2.24,-0.14,2.1,0.0,-0.48,-0.2,-8.0,-0.2,-0.01,-1.39,-4.3,-0.02,-2.75,-1,-3
2017-18,2018-01-26,CLE,IND,1,47,49,112.3,112.13,0.17,97.45,0.59,0.54,13.27,19.91,0.23,0.58,48.56,59.06,7.43,6.73,-9.06,-10.19,0.2,0.3,109.54,109.59,0,2,0.73,,3,0,109.87,108.65,1.22,96.4,0.54,0.53,12.35,21.51,0.17,0.57,49.58,53.97,8.15,7.86,2.36,8.6,0.6,0.7,106.4,105.21,2,0,,0.48,2,0,115,108,1,0,-1.05,2.43,3.48,0.05,-11.42,-0.4,-18.79,-0.4,0.01,0.92,-1.6,0.06,1.05,1,-2
2017-18,2018-01-26,DAL,POR,1,49,49,107.16,108.8,-1.64,95.28,0.33,0.52,11.8,16.84,0.17,0.55,47.24,58.95,7.1,7.12,-0.22,0.96,0.2,0.3,102.42,104.12,0,1,0.38,,2,0,108.05,106.82,1.23,96.33,0.54,0.51,13.04,22.82,0.19,0.55,51.2,48.64,7.1,8.64,7.7,1.84,0.8,0.6,104.52,103.31,1,0,,0.5,2,0,93,107,0,0,-2.87,-0.89,1.98,-0.21,-7.92,-0.6,-0.88,-0.3,0.01,-1.24,-5.98,-0.02,-1.05,0,-1
2017-18,2018-01-26,HOU,NOP,0,47,48,114.89,107.04,7.85,98.79,0.74,0.55,13.22,22.46,0.23,0.59,51.78,56.83,9.08,8.12,6.74,5.12,0.8,0.7,114.13,106.3,4,0,,0.73,2,0,110.2,109.79,0.41,99.29,0.55,0.55,14.13,20.07,0.21,0.58,49.47,63.42,7.44,8.82,3.48,0.87,0.8,0.7,111.0,110.6,3,0,0.59,,2,0,113,115,0,0,7.44,4.69,-2.75,0.19,3.26,0.0,4.25,0.0,0.0,-0.91,2.39,0.02,-0.5,0,1
2017-18,2018-01-26,LAC,MEM,0,48,48,109.53,109.49,0.04,98.19,0.49,0.53,13.73,23.1,0.23,0.56,49.36,55.47,7.95,8.63,-2.84,1.73,0.4,0.6,107.72,107.6,0,3,,0.41,2,0,105.92,109.11,-3.19,93.54,0.36,0.5,13.49,21.42,0.22,0.55,48.63,57.22,8.02,9.73,-0.38,-1.1,0.6,0.5,99.34,102.19,0,1,0.46,,2,0,109,100,1,0,3.23,3.61,0.38,0.13,-2.46,-0.2,2.83,0.1,0.03,0.24,1.68,0.01,4.65,0,0
2017-18,2018-01-26,NYK,PHX,0,50,49,108.32,109.87,-1.56,96.07,0.43,0.52,13.92,24.44,0.19,0.56,51.36,57.23,7.03,9.6,-9.9,-4.78,0.2,0.3,104.98,106.59,0,3,,0.24,1,0,105.62,112.38,-6.76,99.69,0.35,0.5,13.92,23.86,0.23,0.54,49.76,55.5,6.7,7.41,-8.66,-8.11,0.2,0.3,105.35,112.19,0,2,0.33,,2,0,107,85,1,0,5.2,2.7,-2.51,0.08,-1.24,0.0,3.33,0.0,0.02,0.0,0.58,-0.04,-3.62,-1,0
2017-18,2018-01-26,PHI,SAS,0,45,51,107.03,105.64,1.39,100.4,0.52,0.53,15.91,25.5,0.21,0.56,53.01,64.64,8.19,8.68,9.4,9.94,0.8,0.8,108.32,106.98,1,0,,0.5,2,0,106.86,102.95,3.9,94.64,0.64,0.51,12.97,23.03,0.19,0.55,51.27,58.24,7.94,9.74,6.02,5.45,0.6,0.5,101.04,97.38,2,0,0.87,,2,0,97,78,1,0,-2.51,0.17,2.69,-0.12,3.38,0.2,4.49,0.3,0.02,2.94,2.47,0.02,5.76,0,-1
2017-18,2018-01-26,TOR,UTA,1,47,49,112.85,105.3,7.56,98.12,0.7,0.53,12.36,23.08,0.21,0.57,50.7,55.49,8.46,9.88,2.18,6.31,0.6,0.6,111.24,103.8,1,0,0.85,,2,0,106.49,107.29,-0.79,95.09,0.42,0.52,13.6,20.01,0.2,0.56,48.7,56.21,9.61,8.84,2.86,-2.05,0.6,0.4,101.52,102.38,1,0,,0.24,2,0,93,97,0,0,8.35,6.36,-1.99,0.28,-0.68,0.0,8.36,0.2,0.01,-1.24,3.07,0.01,3.03,0,0
2017-18,2018-01-27,ATL,WAS,1,49,49,106.24,110.5,-4.25,97.29,0.29,0.52,14.21,22.55,0.19,0.55,48.42,62.01,8.42,7.79,-5.04,-3.23,0.4,0.4,103.48,107.75,0,2,0.42,,1,0,108.86,107.81,1.05,97.3,0.54,0.52,12.96,22.93,0.21,0.56,49.75,58.33,7.99,8.08,-11.32,-5.31,0.2,0.4,106.65,105.58,0,2,,0.46,2,0,104,129,0,0,-5.3,-2.62,2.69,-0.25,6.28,0.2,2.08,0.0,0.0,1.25,-0.38,-0.02,-0.01,-1,0
2017-18,2018-01-27,BKN,MIN,0,50,52,105.35,108.66,-3.31,99.46,0.37,0.51,13.93,21.77,0.21,0.54,49.85,59.32,6.07,6.36,-4.86,-7.54,0.4,0.3,105.41,108.76,0,2,,0.33,1,0,113.56,110.28,3.28,95.55,0.61,0.52,11.6,25.02,0.23,0.57,50.3,55.4,9.18,7.65,-5.56,4.04,0.4,0.6,109.1,106.1,0,2,0.76,,2,0,97,111,0,0,-6.59,-8.21,-1.62,-0.24,0.7,0.0,-11.58,-0.3,-0.01,2.33,-3.25,-0.02,3.91,-1,0
2017-18,2018-01-27,BOS,GSW,0,50,50,106.91,102.19,4.72,95.88,0.71,0.52,13.14,20.73,0.19,0.55,50.11,58.01,7.8,8.2,-2.18,2.63,0.2,0.6,102.86,98.33,1,0,,0.74,3,0,115.45,106.72,8.73,100.15,0.8,0.58,14.18,20.9,0.2,0.61,51.14,70.55,8.05,13.0,6.52,5.65,0.8,0.8,116.12,107.29,2,0,0.75,,2,0,105,109,0,0,-4.01,-8.54,-4.53,-0.09,-8.7,-0.6,-3.02,-0.2,-0.06,-1.04,-0.17,-0.01,-4.27,1,-1
2017-18,2018-01-27,CHA,MIA,0,48,49,106.9,106.86,0.04,98.61,0.43,0.5,11.68,22.62,0.23,0.54,51.63,54.22,6.88,8.53,6.7,5.53,0.6,0.6,105.89,105.77,1,0,,0.32,1,0,105.91,106.79,-0.89,94.78,0.56,0.53,14.17,19.74,0.17,0.56,50.12,58.04,7.42,9.2,-2.2,1.02,0.4,0.6,100.67,101.54,0,2,0.55,,2,0,91,95,0,0,0.93,0.99,0.07,-0.13,8.9,0.2,4.51,0.0,-0.03,-2.49,2.88,0.06,3.83,-1,1
2017-18,2018-01-27,DAL,DEN,0,50,49,107.03,108.95,-1.91,95.21,0.33,0.52,11.66,16.81,0.17,0.55,47.1,58.74,7.15,7.1,-2.1,-0.27,0.2,0.3,102.22,104.18,0,2,,0.27,1,0,109.56,108.82,0.74,96.5,0.52,0.52,14.02,26.38,0.2,0.56,52.5,59.54,7.96,8.23,0.98,-5.04,0.6,0.4,106.46,105.81,2,0,0.75,,2,0,89,91,0,0,-2.65,-2.53,0.13,-0.19,-3.08,-0.4,4.77,-0.1,0.0,-2.36,-9.57,-0.03,-1.29,-1,-2
2017-18,2018-01-27,DET,OKC,1,47,49,106.58,106.66,-0.08,95.6,0.48,0.51,12.79,22.58,0.17,0.54,49.73,57.43,8.17,6.67,-6.06,-3.23,0.0,0.2,102.13,102.07,0,6,0.59,,3,0,109.62,105.51,4.11,95.64,0.58,0.51,12.76,27.99,0.19,0.54,52.29,52.69,9.86,9.95,12.98,4.25,1.0,0.7,105.69,101.67,6,0,,0.43,2,0,108,121,0,0,-4.19,-3.04,1.15,-0.1,-19.04,-1.0,-7.48,-0.5,0.0,0.03,-5.41,-0.02,-0.04,1,-6
2017-18,2018-01-27,IND,ORL,1,50,48,109.81,108.76,1.06,96.5,0.53,0.53,12.39,21.44,0.17,0.57,49.5,54.15,8.24,7.74,-2.36,3.77,0.4,0.6,106.43,105.41,0,1,0.6,,1,0,105.8,111.13,-5.33,99.07,0.3,0.52,13.36,20.39,0.18,0.55,47.65,58.8,7.22,7.84,0.28,-4.65,0.4,0.2,105.06,110.28,0,1,,0.23,4,0,114,112,1,0,6.39,4.01,-2.37,0.23,-2.64,0.0,8.42,0.4,0.01,-0.97,1.05,-0.01,-2.57,-3,0
2017-18,2018-01-28,CHI,MIL,1,50,48,104.03,109.53,-5.5,98.08,0.37,0.5,12.67,19.45,0.16,0.53,49.4,61.19,7.08,6.59,-2.68,-5.11,0.2,0.4,103.63,108.94,0,3,0.46,,2,0,109.29,110.14,-0.84,95.67,0.53,0.53,12.98,18.98,0.23,0.57,48.11,57.3,8.92,9.36,2.26,-2.24,0.6,0.5,105.02,105.77,2,0,,0.41,2,0,96,110,0,0,-4.66,-5.26,-0.61,-0.16,-4.94,-0.4,-2.87,-0.1,-0.03,-0.31,0.47,-0.07,2.41,0,-2
2017-18,2018-01-28,CLE,DET,1,48,48,112.34,112.02,0.31,97.53,0.6,0.55,13.4,19.95,0.22,0.59,48.69,59.05,7.55,6.73,-7.26,-11.23,0.4,0.3,109.66,109.55,1,0,0.74,,2,0,106.7,107.06,-0.36,95.62,0.47,0.51,12.84,22.74,0.17,0.54,49.73,57.51,8.09,6.63,-6.62,-0.68,0.0,0.2,102.26,102.47,0,7,,0.38,1,0,121,104,1,0,0.67,5.64,4.96,0.13,-0.64,0.4,-10.55,0.1,0.04,0.56,-2.79,0.05,1.91,1,1
2017-18,2018-01-28,HOU,PHX,1,48,50,114.82,107.18,7.64,98.85,0.72,0.55,13.2,22.1,0.24,0.59,51.64,56.92,9.1,8.02,8.56,5.92,0.8,0.7,114.11,106.49,0,1,0.75,,2,0,105.23,112.31,-7.08,99.66,0.35,0.5,13.91,23.85,0.22,0.54,49.69,55.29,6.69,7.36,-8.08,-10.45,0.2,0.2,104.94,112.08,0,3,,0.38,2,0,113,102,1,0,14.72,9.59,-5.13,0.37,16.64,0.6,16.37,0.5,0.05,-0.71,-1.75,0.02,-0.81,0,0
2017-18,2018-01-28,LAC,NOP,0,49,49,109.55,109.32,0.23,98.2,0.5,0.53,13.64,22.78,0.23,0.57,49.28,55.54,8.1,8.68,-3.22,4.1,0.4,0.7,107.75,107.44,1,0,,0.43,2,0,110.26,109.82,0.44,99.33,0.56,0.55,14.14,19.98,0.21,0.58,49.57,63.8,7.45,8.88,3.32,2.95,0.8,0.8,111.08,110.65,4,0,0.61,,2,0,112,103,1,0,-0.21,-0.71,-0.5,-0.06,-6.54,-0.4,1.15,-0.1,-0.02,-0.5,2.8,0.02,-1.13,0,-3
2017-18,2018-01-28,LAL,TOR,0,49,48,104.28,107.36,-3.09,100.77,0.4,0.51,13.95,23.49,0.18,0.54,50.39,57.78,8.24,8.08,3.1,5.59,0.8,0.8,106.65,109.73,4,0,,0.32,2,0,112.53,105.22,7.31,98.06,0.68,0.53,12.3,23.24,0.21,0.57,50.73,55.63,8.51,10.09,2.46,3.87,0.6,0.5,110.85,103.66,0,1,0.81,,2,0,111,123,0,0,-10.4,-8.25,2.14,-0.28,0.64,0.2,1.72,0.3,-0.02,1.65,0.25,-0.03,2.71,0,4
